,filename,mainSound,length,sampleRate,quality,isCut,isMixed,isChecked,threat,salience,importance
4015,148838-6-2-0,gunshot,1.2,44100,7,1,0,0,9,9,9
4016,148841-6-0-0,gunshot,1.52,44100,7,1,0,0,9,9,9
4017,148841-6-1-0,gunshot,1.329750566893424,44100,7,1,0,0,9,9,9
4018,148841-6-2-0,gunshot,1.655578231292517,44100,7,1,0,0,9,9,9
4019,149177-6-0-0,gunshot,0.816780045351474,44100,7,1,0,0,9,9,9
4020,149255-9-0-0,exterior,4.0,44100,7,1,0,0,0,5,0
4021,149255-9-0-13,exterior,4.0,44100,7,1,0,0,0,5,0
4022,149255-9-0-3,exterior,4.0,44100,7,1,0,0,0,5,0
4023,149255-9-0-4,exterior,4.0,44100,7,1,0,0,0,5,0
4024,149255-9-0-5,exterior,4.0,44100,7,1,0,0,0,5,0
4025,149255-9-0-7,exterior,4.0,44100,7,1,0,0,0,5,0
4026,149370-9-0-15,exterior,4.0,44100,7,1,0,0,0,5,0
4027,149370-9-0-19,exterior,4.0,44100,7,1,0,0,0,5,0
4028,149370-9-0-21,exterior,4.0,44100,7,1,0,0,0,5,0
4029,149370-9-0-22,exterior,4.0,44100,7,1,0,0,0,5,0
4030,149370-9-0-32,exterior,4.0,44100,7,1,0,0,0,5,0
4031,149370-9-0-37,exterior,4.0,44100,7,1,0,0,0,5,0
4032,151005-4-0-0,exterior,4.0,44100,7,1,0,0,0,6,0
4033,151005-4-0-1,exterior,4.0,44100,7,1,0,0,0,6,0
4034,151005-4-0-2,exterior,4.0,44100,7,1,0,0,0,6,0
4035,151005-4-0-3,exterior,4.0,44100,7,1,0,0,0,6,0
4036,151005-4-1-0,exterior,4.0,44100,7,1,0,0,0,6,0
4037,151005-4-1-1,exterior,4.0,44100,7,1,0,0,0,6,0
4038,151005-4-1-2,exterior,4.0,44100,7,1,0,0,0,6,0
4039,151005-4-2-0,exterior,4.0,44100,7,1,0,0,0,6,0
4040,151005-4-2-1,exterior,4.0,44100,7,1,0,0,0,6,0
4041,151005-4-3-0,exterior,4.0,44100,7,1,0,0,0,6,0
4042,151005-4-3-1,exterior,4.0,44100,7,1,0,0,0,6,0
4043,151005-4-3-2,exterior,4.0,44100,7,1,0,0,0,6,0
4044,151065-6-0-0,gunshot,1.5964172335600908,44100,7,1,0,0,9,9,9
4045,151069-6-0-0,gunshot,1.85,44100,7,1,0,0,9,9,9
4046,151071-6-0-0,gunshot,1.74,44100,7,1,0,0,9,9,9
4047,151149-2-0-11,human,4.0,44100,7,1,0,0,0,5,0
4048,151149-2-0-12,human,4.0,44100,7,1,0,0,0,5,0
4049,151149-2-0-15,human,4.0,44100,7,1,0,0,0,5,0
4050,151149-2-0-22,human,4.0,44100,7,1,0,0,0,5,0
4051,151149-2-0-3,human,4.0,44100,7,1,0,0,0,5,0
4052,151149-2-0-4,human,4.0,44100,7,1,0,0,0,5,0
4053,151149-2-0-54,human,4.0,44100,7,1,0,0,0,5,0
4054,151149-2-0-56,human,4.0,44100,7,1,0,0,0,5,0
4055,151877-5-0-0,exterior,1.409750566893424,44100,7,1,0,0,0,4,0
4056,151877-5-1-0,exterior,4.0,44100,7,1,0,0,0,4,0
4057,151977-0-0-0,interior,4.0,48000,7,1,0,0,2,5,0
4058,151977-0-0-1,interior,4.0,48000,7,1,0,0,2,5,0
4059,151977-0-0-10,interior,4.0,48000,7,1,0,0,2,5,0
4060,151977-0-0-11,interior,4.0,48000,7,1,0,0,2,5,0
4061,151977-0-0-12,interior,4.0,48000,7,1,0,0,2,5,0
4062,151977-0-0-13,interior,4.0,48000,7,1,0,0,2,5,0
4063,151977-0-0-2,interior,4.0,48000,7,1,0,0,2,5,0
4064,151977-0-0-3,interior,4.0,48000,7,1,0,0,2,5,0
4065,151977-0-0-4,interior,4.0,48000,7,1,0,0,2,5,0
4066,151977-0-0-5,interior,4.0,48000,7,1,0,0,2,5,0
4067,151977-0-0-6,interior,4.0,48000,7,1,0,0,2,5,0
4068,151977-0-0-7,interior,4.0,48000,7,1,0,0,2,5,0
4069,151977-0-0-8,interior,4.0,48000,7,1,0,0,2,5,0
4070,151977-0-0-9,interior,4.0,48000,7,1,0,0,2,5,0
4071,152588-3-0-0,animal,2.4181041666666667,48000,7,1,0,0,4,5,4
4072,152588-3-1-0,animal,4.0,48000,7,1,0,0,4,5,4
4073,152588-3-2-0,animal,2.248833333333333,48000,7,1,0,0,4,5,4
4074,152588-3-3-0,animal,2.805,48000,7,1,0,0,4,5,4
4075,153057-1-0-0,car_horn,1.099047619047619,44100,7,1,0,0,7,9,9
4076,153261-0-0-0,interior,4.0,44100,7,1,0,0,2,5,0
4077,153261-0-0-1,interior,4.0,44100,7,1,0,0,2,5,0
4078,153261-0-0-2,interior,4.0,44100,7,1,0,0,2,5,0
4079,153261-0-0-3,interior,4.0,44100,7,1,0,0,2,5,0
4080,15356-2-0-0,human,4.0,44100,7,1,0,0,0,5,0
4081,15356-2-0-1,human,4.0,44100,7,1,0,0,0,5,0
4082,15356-2-0-2,human,4.0,44100,7,1,0,0,0,5,0
4083,15356-2-0-3,human,4.0,44100,7,1,0,0,0,5,0
4084,15356-2-0-4,human,4.0,44100,7,1,0,0,0,5,0
4085,154758-5-0-0,exterior,4.0,48000,7,1,0,0,0,4,0
4086,154758-5-0-1,exterior,4.0,48000,7,1,0,0,0,4,0
4087,154758-5-0-10,exterior,4.0,48000,7,1,0,0,0,4,0
4088,154758-5-0-11,exterior,4.0,48000,7,1,0,0,0,4,0
4089,154758-5-0-12,exterior,4.0,48000,7,1,0,0,0,4,0
4090,154758-5-0-13,exterior,4.0,48000,7,1,0,0,0,4,0
4091,154758-5-0-14,exterior,4.0,48000,7,1,0,0,0,4,0
4092,154758-5-0-15,exterior,4.0,48000,7,1,0,0,0,4,0
4093,154758-5-0-16,exterior,4.0,48000,7,1,0,0,0,4,0
4094,154758-5-0-17,exterior,4.0,48000,7,1,0,0,0,4,0
4095,154758-5-0-18,exterior,4.0,48000,7,1,0,0,0,4,0
4096,154758-5-0-19,exterior,4.0,48000,7,1,0,0,0,4,0
4097,154758-5-0-2,exterior,4.0,48000,7,1,0,0,0,4,0
4098,154758-5-0-20,exterior,4.0,48000,7,1,0,0,0,4,0
4099,154758-5-0-21,exterior,4.0,48000,7,1,0,0,0,4,0
4100,154758-5-0-3,exterior,4.0,48000,7,1,0,0,0,4,0
4101,154758-5-0-4,exterior,4.0,48000,7,1,0,0,0,4,0
4102,154758-5-0-5,exterior,4.0,48000,7,1,0,0,0,4,0
4103,154758-5-0-6,exterior,4.0,48000,7,1,0,0,0,4,0
4104,154758-5-0-7,exterior,4.0,48000,7,1,0,0,0,4,0
4105,154758-5-0-8,exterior,4.0,48000,7,1,0,0,0,4,0
4106,154758-5-0-9,exterior,4.0,48000,7,1,0,0,0,4,0
4107,155309-3-0-0,animal,1.2190476190476192,11025,7,1,0,0,4,5,4
4108,155310-3-0-0,animal,2.7699773242630386,11025,7,1,0,0,4,5,4
4109,155311-3-0-0,animal,3.68997732426304,11025,7,1,0,0,4,5,4
4110,155312-3-0-0,animal,4.0,11025,7,1,0,0,4,5,4
4111,155313-3-0-0,animal,0.7699773242630386,11025,7,1,0,0,4,5,4
4112,155314-3-0-1,animal,4.0,11025,7,1,0,0,4,5,4
4113,155314-3-0-2,animal,4.0,11025,7,1,0,0,4,5,4
4114,155314-3-0-5,animal,4.0,11025,7,1,0,0,4,5,4
4115,155315-3-0-0,animal,4.0,11025,7,1,0,0,4,5,4
4116,155317-3-0-0,animal,4.0,11025,7,1,0,0,4,5,4
4117,155320-3-0-0,animal,1.1397732426303857,11025,7,1,0,0,4,5,4
4118,155488-3-0-6,animal,4.0,48000,7,1,0,0,4,5,4
4119,155488-3-2-0,animal,4.0,48000,7,1,0,0,4,5,4
4120,155488-3-3-0,animal,4.0,48000,7,1,0,0,4,5,4
4121,155488-3-3-1,animal,4.0,48000,7,1,0,0,4,5,4
4122,15564-2-0-0,human,4.0,44100,7,1,0,0,0,5,0
4123,15564-2-0-1,human,4.0,44100,7,1,0,0,0,5,0
4124,15564-2-0-2,human,4.0,44100,7,1,0,0,0,5,0
4125,156091-1-0-0,car_horn,1.746689342403628,44100,7,1,0,0,7,9,9
4126,156200-2-0-0,human,2.44,44100,7,1,0,0,0,5,0
4127,156358-5-0-0,exterior,4.0,48000,7,1,0,0,0,4,0
4128,156358-5-0-1,exterior,4.0,48000,7,1,0,0,0,4,0
4129,156358-5-0-2,exterior,4.0,48000,7,1,0,0,0,4,0
4130,156358-5-0-3,exterior,4.0,48000,7,1,0,0,0,4,0
4131,156358-5-0-4,exterior,4.0,48000,7,1,0,0,0,4,0
4132,156358-5-0-5,exterior,4.0,48000,7,1,0,0,0,4,0
4133,156358-5-0-6,exterior,4.0,48000,7,1,0,0,0,4,0
4134,156418-3-0-0,animal,4.0,44100,7,1,0,0,4,5,4
4135,156418-3-0-1,animal,4.0,44100,7,1,0,0,4,5,4
4136,156418-3-1-0,animal,4.0,44100,7,1,0,0,4,5,4
4137,156418-3-2-0,animal,1.0,44100,7,1,0,0,4,5,4
4138,156634-5-0-0,exterior,4.0,44100,7,1,0,0,0,4,0
4139,156634-5-0-1,exterior,4.0,44100,7,1,0,0,0,4,0
4140,156634-5-0-10,exterior,4.0,44100,7,1,0,0,0,4,0
4141,156634-5-0-11,exterior,4.0,44100,7,1,0,0,0,4,0
4142,156634-5-0-12,exterior,4.0,44100,7,1,0,0,0,4,0
4143,156634-5-0-2,exterior,4.0,44100,7,1,0,0,0,4,0
4144,156634-5-0-3,exterior,4.0,44100,7,1,0,0,0,4,0
4145,156634-5-0-4,exterior,4.0,44100,7,1,0,0,0,4,0
4146,156634-5-0-5,exterior,4.0,44100,7,1,0,0,0,4,0
4147,156634-5-0-6,exterior,4.0,44100,7,1,0,0,0,4,0
4148,156634-5-0-7,exterior,4.0,44100,7,1,0,0,0,4,0
4149,156634-5-0-8,exterior,4.0,44100,7,1,0,0,0,4,0
4150,156634-5-0-9,exterior,4.0,44100,7,1,0,0,0,4,0
4151,156634-5-1-0,exterior,4.0,44100,7,1,0,0,0,4,0
4152,156634-5-2-0,exterior,4.0,44100,7,1,0,0,0,4,0
4153,156634-5-2-1,exterior,4.0,44100,7,1,0,0,0,4,0
4154,156634-5-2-2,exterior,4.0,44100,7,1,0,0,0,4,0
4155,156634-5-2-3,exterior,4.0,44100,7,1,0,0,0,4,0
4156,156634-5-2-4,exterior,4.0,44100,7,1,0,0,0,4,0
4157,156634-5-2-5,exterior,4.0,44100,7,1,0,0,0,4,0
4158,156634-5-2-6,exterior,4.0,44100,7,1,0,0,0,4,0
4159,156634-5-2-7,exterior,4.0,44100,7,1,0,0,0,4,0
4160,156634-5-2-8,exterior,4.0,44100,7,1,0,0,0,4,0
4161,156868-8-0-0,siren,0.7454875283446712,44100,7,1,0,0,8,9,9
4162,156868-8-1-0,siren,0.9284580498866212,44100,7,1,0,0,8,9,9
4163,156868-8-2-0,siren,0.6,44100,7,1,0,0,8,9,9
4164,156868-8-3-0,siren,0.5895918367346938,44100,7,1,0,0,8,9,9
4165,156868-8-4-0,siren,0.5963945578231292,44100,7,1,0,0,8,9,9
4166,156869-8-0-0,siren,4.0,44100,7,1,0,0,8,9,9
4167,156869-8-0-1,siren,4.0,44100,7,1,0,0,8,9,9
4168,156869-8-0-10,siren,4.0,44100,7,1,0,0,8,9,9
4169,156869-8-0-11,siren,4.0,44100,7,1,0,0,8,9,9
4170,156869-8-0-2,siren,4.0,44100,7,1,0,0,8,9,9
4171,156869-8-0-3,siren,4.0,44100,7,1,0,0,8,9,9
4172,156869-8-0-4,siren,4.0,44100,7,1,0,0,8,9,9
4173,156869-8-0-5,siren,4.0,44100,7,1,0,0,8,9,9
4174,156869-8-0-6,siren,4.0,44100,7,1,0,0,8,9,9
4175,156869-8-0-7,siren,4.0,44100,7,1,0,0,8,9,9
4176,156869-8-0-8,siren,4.0,44100,7,1,0,0,8,9,9
4177,156869-8-0-9,siren,4.0,44100,7,1,0,0,8,9,9
4178,156893-7-0-0,exterior,1.255083333333333,96000,7,1,0,0,2,8,0
4179,156893-7-1-0,exterior,1.2271875,96000,7,1,0,0,2,8,0
4180,156893-7-10-0,exterior,0.5578229166666666,96000,7,1,0,0,2,8,0
4181,156893-7-11-0,exterior,2.81696875,96000,7,1,0,0,2,8,0
4182,156893-7-2-0,exterior,1.115625,96000,7,1,0,0,2,8,0
4183,156893-7-3-0,exterior,1.53,96000,7,1,0,0,2,8,0
4184,156893-7-4-0,exterior,1.0598541666666668,96000,7,1,0,0,2,8,0
4185,156893-7-5-0,exterior,1.757125,96000,7,1,0,0,2,8,0
4186,156893-7-6-0,exterior,1.28,96000,7,1,0,0,2,8,0
4187,156893-7-7-0,exterior,2.565958333333333,96000,7,1,0,0,2,8,0
4188,156893-7-8-0,exterior,1.0598541666666668,96000,7,1,0,0,2,8,0
4189,156893-7-9-0,exterior,1.17,96000,7,1,0,0,2,8,0
4190,156897-6-0-0,gunshot,3.44,44100,7,1,0,0,9,9,9
4191,157207-6-0-0,gunshot,2.9279591836734693,44100,7,1,0,0,9,9,9
4192,157207-6-1-0,gunshot,3.199501133786848,44100,7,1,0,0,9,9,9
4193,157207-6-10-0,gunshot,1.9690476190476192,44100,7,1,0,0,9,9,9
4194,157207-6-2-0,gunshot,1.1688208616780045,44100,7,1,0,0,9,9,9
4195,157207-6-3-0,gunshot,0.8972789115646258,44100,7,1,0,0,9,9,9
4196,157207-6-4-0,gunshot,0.94,44100,7,1,0,0,9,9,9
4197,157207-6-5-0,gunshot,2.0779138321995463,44100,7,1,0,0,9,9,9
4198,157207-6-6-0,gunshot,1.26,44100,7,1,0,0,9,9,9
4199,157207-6-7-0,gunshot,1.0153287981859411,44100,7,1,0,0,9,9,9
4200,157207-6-8-0,gunshot,1.0389569160997731,44100,7,1,0,0,9,9,9
4201,157207-6-9-0,gunshot,2.0897052154195013,44100,7,1,0,0,9,9,9
4202,157695-3-0-19,animal,4.0,44100,7,1,0,0,4,5,4
4203,157695-3-0-2,animal,4.0,44100,7,1,0,0,4,5,4
4204,157695-3-0-27,animal,4.0,44100,7,1,0,0,4,5,4
4205,157695-3-0-8,animal,4.0,44100,7,1,0,0,4,5,4
4206,157799-6-0-0,gunshot,2.27,44100,7,1,0,0,9,9,9
4207,157800-6-0-0,gunshot,1.1493877551020408,44100,7,1,0,0,9,9,9
4208,157801-6-0-0,gunshot,2.53,44100,7,1,0,0,9,9,9
4209,157866-8-0-0,siren,4.0,44100,7,1,0,0,8,9,9
4210,157866-8-0-1,siren,4.0,44100,7,1,0,0,8,9,9
4211,157866-8-0-10,siren,4.0,44100,7,1,0,0,8,9,9
4212,157866-8-0-11,siren,4.0,44100,7,1,0,0,8,9,9
4213,157866-8-0-12,siren,4.0,44100,7,1,0,0,8,9,9
4214,157866-8-0-13,siren,4.0,44100,7,1,0,0,8,9,9
4215,157866-8-0-14,siren,4.0,44100,7,1,0,0,8,9,9
4216,157866-8-0-15,siren,4.0,44100,7,1,0,0,8,9,9
4217,157866-8-0-16,siren,4.0,44100,7,1,0,0,8,9,9
4218,157866-8-0-17,siren,4.0,44100,7,1,0,0,8,9,9
4219,157866-8-0-18,siren,4.0,44100,7,1,0,0,8,9,9
4220,157866-8-0-19,siren,4.0,44100,7,1,0,0,8,9,9
4221,157866-8-0-2,siren,4.0,44100,7,1,0,0,8,9,9
4222,157866-8-0-20,siren,4.0,44100,7,1,0,0,8,9,9
4223,157866-8-0-21,siren,4.0,44100,7,1,0,0,8,9,9
4224,157866-8-0-22,siren,4.0,44100,7,1,0,0,8,9,9
4225,157866-8-0-23,siren,4.0,44100,7,1,0,0,8,9,9
4226,157866-8-0-24,siren,4.0,44100,7,1,0,0,8,9,9
4227,157866-8-0-25,siren,4.0,44100,7,1,0,0,8,9,9
4228,157866-8-0-26,siren,4.0,44100,7,1,0,0,8,9,9
4229,157866-8-0-27,siren,4.0,44100,7,1,0,0,8,9,9
4230,157866-8-0-3,siren,4.0,44100,7,1,0,0,8,9,9
4231,157866-8-0-4,siren,4.0,44100,7,1,0,0,8,9,9
4232,157866-8-0-5,siren,4.0,44100,7,1,0,0,8,9,9
4233,157866-8-0-6,siren,4.0,44100,7,1,0,0,8,9,9
4234,157866-8-0-7,siren,4.0,44100,7,1,0,0,8,9,9
4235,157866-8-0-8,siren,4.0,44100,7,1,0,0,8,9,9
4236,157866-8-0-9,siren,4.0,44100,7,1,0,0,8,9,9
4237,157867-8-0-0,siren,4.0,44100,7,1,0,0,8,9,9
4238,157867-8-0-1,siren,4.0,44100,7,1,0,0,8,9,9
4239,157867-8-0-10,siren,4.0,44100,7,1,0,0,8,9,9
4240,157867-8-0-11,siren,4.0,44100,7,1,0,0,8,9,9
4241,157867-8-0-12,siren,4.0,44100,7,1,0,0,8,9,9
4242,157867-8-0-13,siren,4.0,44100,7,1,0,0,8,9,9
4243,157867-8-0-14,siren,4.0,44100,7,1,0,0,8,9,9
4244,157867-8-0-15,siren,4.0,44100,7,1,0,0,8,9,9
4245,157867-8-0-16,siren,4.0,44100,7,1,0,0,8,9,9
4246,157867-8-0-17,siren,4.0,44100,7,1,0,0,8,9,9
4247,157867-8-0-18,siren,4.0,44100,7,1,0,0,8,9,9
4248,157867-8-0-19,siren,4.0,44100,7,1,0,0,8,9,9
4249,157867-8-0-2,siren,4.0,44100,7,1,0,0,8,9,9
4250,157867-8-0-20,siren,4.0,44100,7,1,0,0,8,9,9
4251,157867-8-0-21,siren,4.0,44100,7,1,0,0,8,9,9
4252,157867-8-0-22,siren,4.0,44100,7,1,0,0,8,9,9
4253,157867-8-0-23,siren,4.0,44100,7,1,0,0,8,9,9
4254,157867-8-0-24,siren,4.0,44100,7,1,0,0,8,9,9
4255,157867-8-0-25,siren,4.0,44100,7,1,0,0,8,9,9
4256,157867-8-0-26,siren,4.0,44100,7,1,0,0,8,9,9
4257,157867-8-0-27,siren,4.0,44100,7,1,0,0,8,9,9
4258,157867-8-0-28,siren,4.0,44100,7,1,0,0,8,9,9
4259,157867-8-0-3,siren,4.0,44100,7,1,0,0,8,9,9
4260,157867-8-0-4,siren,4.0,44100,7,1,0,0,8,9,9
4261,157867-8-0-5,siren,4.0,44100,7,1,0,0,8,9,9
4262,157867-8-0-6,siren,4.0,44100,7,1,0,0,8,9,9
4263,157867-8-0-7,siren,4.0,44100,7,1,0,0,8,9,9
4264,157867-8-0-8,siren,4.0,44100,7,1,0,0,8,9,9
4265,157867-8-0-9,siren,4.0,44100,7,1,0,0,8,9,9
4266,157868-8-0-0,siren,4.0,44100,7,1,0,0,8,9,9
4267,157868-8-0-1,siren,4.0,44100,7,1,0,0,8,9,9
4268,157868-8-0-10,siren,4.0,44100,7,1,0,0,8,9,9
4269,157868-8-0-11,siren,4.0,44100,7,1,0,0,8,9,9
4270,157868-8-0-12,siren,4.0,44100,7,1,0,0,8,9,9
4271,157868-8-0-13,siren,4.0,44100,7,1,0,0,8,9,9
4272,157868-8-0-14,siren,4.0,44100,7,1,0,0,8,9,9
4273,157868-8-0-15,siren,4.0,44100,7,1,0,0,8,9,9
4274,157868-8-0-16,siren,4.0,44100,7,1,0,0,8,9,9
4275,157868-8-0-17,siren,4.0,44100,7,1,0,0,8,9,9
4276,157868-8-0-18,siren,4.0,44100,7,1,0,0,8,9,9
4277,157868-8-0-19,siren,4.0,44100,7,1,0,0,8,9,9
4278,157868-8-0-2,siren,4.0,44100,7,1,0,0,8,9,9
4279,157868-8-0-20,siren,4.0,44100,7,1,0,0,8,9,9
4280,157868-8-0-21,siren,4.0,44100,7,1,0,0,8,9,9
4281,157868-8-0-22,siren,4.0,44100,7,1,0,0,8,9,9
4282,157868-8-0-23,siren,4.0,44100,7,1,0,0,8,9,9
4283,157868-8-0-24,siren,4.0,44100,7,1,0,0,8,9,9
4284,157868-8-0-25,siren,4.0,44100,7,1,0,0,8,9,9
4285,157868-8-0-26,siren,4.0,44100,7,1,0,0,8,9,9
4286,157868-8-0-27,siren,4.0,44100,7,1,0,0,8,9,9
4287,157868-8-0-3,siren,4.0,44100,7,1,0,0,8,9,9
4288,157868-8-0-4,siren,4.0,44100,7,1,0,0,8,9,9
4289,157868-8-0-5,siren,4.0,44100,7,1,0,0,8,9,9
4290,157868-8-0-6,siren,4.0,44100,7,1,0,0,8,9,9
4291,157868-8-0-7,siren,4.0,44100,7,1,0,0,8,9,9
4292,157868-8-0-8,siren,4.0,44100,7,1,0,0,8,9,9
4293,157868-8-0-9,siren,4.0,44100,7,1,0,0,8,9,9
4294,157950-3-0-0,animal,1.41,44100,7,1,0,0,4,5,4
4295,159176-3-0-0,animal,1.18,44100,7,1,0,0,4,5,4
4296,159726-3-0-0,animal,1.08671875,96000,7,1,0,0,4,5,4
4297,159726-3-1-0,animal,1.8593541666666664,96000,7,1,0,0,4,5,4
4298,159761-0-0-0,interior,4.0,44100,7,1,0,0,2,5,0
4299,159761-0-0-1,interior,4.0,44100,7,1,0,0,2,5,0
4300,159761-0-0-2,interior,4.0,44100,7,1,0,0,2,5,0
4301,159761-0-0-3,interior,4.0,44100,7,1,0,0,2,5,0
4302,159761-0-0-4,interior,4.0,44100,7,1,0,0,2,5,0
4303,159761-0-0-5,interior,4.0,44100,7,1,0,0,2,5,0
4304,159761-0-0-6,interior,4.0,44100,7,1,0,0,2,5,0
4305,159761-0-0-7,interior,4.0,44100,7,1,0,0,2,5,0
4306,159761-0-0-8,interior,4.0,44100,7,1,0,0,2,5,0
4307,161005-2-0-0,human,4.0,44100,7,1,0,0,0,5,0
4308,161005-2-0-12,human,4.0,44100,7,1,0,0,0,5,0
4309,161005-2-0-14,human,4.0,44100,7,1,0,0,0,5,0
4310,161005-2-0-19,human,4.0,44100,7,1,0,0,0,5,0
4311,161005-2-0-27,human,4.0,44100,7,1,0,0,0,5,0
4312,161005-2-0-28,human,4.0,44100,7,1,0,0,0,5,0
4313,161005-2-0-4,human,4.0,44100,7,1,0,0,0,5,0
4314,161005-2-0-6,human,4.0,44100,7,1,0,0,0,5,0
4315,161010-1-0-0,car_horn,1.76,44100,7,1,0,0,7,9,9
4316,161010-1-1-0,car_horn,1.32,44100,7,1,0,0,7,9,9
4317,161010-1-2-0,car_horn,0.7385487528344671,44100,7,1,0,0,7,9,9
4318,161010-1-3-0,car_horn,2.36,44100,7,1,0,0,7,9,9
4319,161195-6-0-0,gunshot,0.7999319727891157,44100,7,1,0,0,9,9,9
4320,161702-9-0-26,exterior,4.0,44100,7,1,0,0,0,5,0
4321,161702-9-0-30,exterior,4.0,44100,7,1,0,0,0,5,0
4322,161702-9-0-37,exterior,4.0,44100,7,1,0,0,0,5,0
4323,161702-9-0-45,exterior,4.0,44100,7,1,0,0,0,5,0
4324,161702-9-0-6,exterior,4.0,44100,7,1,0,0,0,5,0
4325,161702-9-0-8,exterior,4.0,44100,7,1,0,0,0,5,0
4326,162103-0-0-0,interior,4.0,44100,7,1,0,0,2,5,0
4327,162103-0-0-1,interior,4.0,44100,7,1,0,0,2,5,0
4328,162103-0-0-10,interior,4.0,44100,7,1,0,0,2,5,0
4329,162103-0-0-11,interior,4.0,44100,7,1,0,0,2,5,0
4330,162103-0-0-12,interior,4.0,44100,7,1,0,0,2,5,0
4331,162103-0-0-13,interior,4.0,44100,7,1,0,0,2,5,0
4332,162103-0-0-14,interior,4.0,44100,7,1,0,0,2,5,0
4333,162103-0-0-15,interior,4.0,44100,7,1,0,0,2,5,0
4334,162103-0-0-16,interior,4.0,44100,7,1,0,0,2,5,0
4335,162103-0-0-17,interior,4.0,44100,7,1,0,0,2,5,0
4336,162103-0-0-2,interior,4.0,44100,7,1,0,0,2,5,0
4337,162103-0-0-3,interior,4.0,44100,7,1,0,0,2,5,0
4338,162103-0-0-4,interior,4.0,44100,7,1,0,0,2,5,0
4339,162103-0-0-5,interior,4.0,44100,7,1,0,0,2,5,0
4340,162103-0-0-6,interior,4.0,44100,7,1,0,0,2,5,0
4341,162103-0-0-7,interior,4.0,44100,7,1,0,0,2,5,0
4342,162103-0-0-8,interior,4.0,44100,7,1,0,0,2,5,0
4343,162103-0-0-9,interior,4.0,44100,7,1,0,0,2,5,0
4344,162702-1-1-0,car_horn,0.8459637188208616,44100,7,1,0,0,7,9,9
4345,162703-1-0-0,car_horn,1.1591836734693877,44100,7,1,0,0,7,9,9
4346,163460-6-0-0,gunshot,0.67,44100,7,1,0,0,9,9,9
4347,164053-8-0-0,siren,4.0,44100,7,1,0,0,8,9,9
4348,164053-8-1-0,siren,4.0,44100,7,1,0,0,8,9,9
4349,164053-8-2-0,siren,4.0,44100,7,1,0,0,8,9,9
4350,164053-8-2-1,siren,4.0,44100,7,1,0,0,8,9,9
4351,164053-8-2-2,siren,4.0,44100,7,1,0,0,8,9,9
4352,164053-8-2-3,siren,4.0,44100,7,1,0,0,8,9,9
4353,164053-8-3-0,siren,4.0,44100,7,1,0,0,8,9,9
4354,164344-9-0-0,exterior,4.0,44100,7,1,0,0,0,5,0
4355,164344-9-0-26,exterior,4.0,44100,7,1,0,0,0,5,0
4356,164344-9-0-38,exterior,4.0,44100,7,1,0,0,0,5,0
4357,164344-9-0-39,exterior,4.0,44100,7,1,0,0,0,5,0
4358,164344-9-0-40,exterior,4.0,44100,7,1,0,0,0,5,0
4359,164344-9-0-44,exterior,4.0,44100,7,1,0,0,0,5,0
4360,164626-1-0-0,car_horn,0.77,48000,7,1,0,0,7,9,9
4361,164627-1-0-0,car_horn,1.4981875,48000,7,1,0,0,7,9,9
4362,164646-6-0-0,gunshot,0.7866875,48000,7,1,0,0,9,9,9
4363,164667-6-0-0,gunshot,0.7461041666666667,48000,7,1,0,0,9,9,9
4364,164782-8-0-0,siren,4.0,48000,7,1,0,0,8,9,9
4365,164782-8-0-1,siren,4.0,48000,7,1,0,0,8,9,9
4366,164782-8-0-2,siren,4.0,48000,7,1,0,0,8,9,9
4367,164782-8-0-3,siren,4.0,48000,7,1,0,0,8,9,9
4368,164782-8-0-4,siren,4.0,48000,7,1,0,0,8,9,9
4369,164782-8-0-5,siren,4.0,48000,7,1,0,0,8,9,9
4370,164782-8-0-6,siren,4.0,48000,7,1,0,0,8,9,9
4371,164782-8-0-7,siren,4.0,48000,7,1,0,0,8,9,9
4372,164797-2-0-16,human,4.0,48000,7,1,0,0,0,5,0
4373,164797-2-0-29,human,4.0,48000,7,1,0,0,0,5,0
4374,164797-2-0-32,human,4.0,48000,7,1,0,0,0,5,0
4375,164797-2-0-44,human,4.0,48000,7,1,0,0,0,5,0
4376,164797-2-0-47,human,4.0,48000,7,1,0,0,0,5,0
4377,164797-2-0-50,human,4.0,48000,7,1,0,0,0,5,0
4378,164797-2-0-8,human,4.0,48000,7,1,0,0,0,5,0
4379,165039-7-0-0,exterior,4.0,44100,7,1,0,0,2,8,0
4380,165039-7-1-0,exterior,3.91,44100,7,1,0,0,2,8,0
4381,165039-7-10-0,exterior,4.0,44100,7,1,0,0,2,8,0
4382,165039-7-10-1,exterior,4.0,44100,7,1,0,0,2,8,0
4383,165039-7-11-0,exterior,4.0,44100,7,1,0,0,2,8,0
4384,165039-7-12-0,exterior,4.0,44100,7,1,0,0,2,8,0
4385,165039-7-12-1,exterior,4.0,44100,7,1,0,0,2,8,0
4386,165039-7-13-0,exterior,4.0,44100,7,1,0,0,2,8,0
4387,165039-7-14-0,exterior,2.99,44100,7,1,0,0,2,8,0
4388,165039-7-15-0,exterior,4.0,44100,7,1,0,0,2,8,0
4389,165039-7-15-1,exterior,4.0,44100,7,1,0,0,2,8,0
4390,165039-7-16-0,exterior,3.91,44100,7,1,0,0,2,8,0
4391,165039-7-17-0,exterior,4.0,44100,7,1,0,0,2,8,0
